seg_id,seg_atd,seg_lon,seg_lat,seg_lon_beg,seg_lat_beg,seg_lon_end,seg_lat_end,seg_npts,seg_ca_pts,seg_te_pts,h_ca_min,h_ca_mean,h_ca_max,h_ca_std,h_ca_p50,h_ca_p98,h_te_min,h_te_mean,h_te_max,h_te_interp,h_te_std,msw_flag,night_flag
257,8445,23.7944064810374,-13.6396411288497,23.7944202481489,-13.6397760383373,23.7943927139259,-13.6395062193622,43,15,28,6.78383118119882,10.0224564107031,13.7893828805288,2.25678492271755,9.31246300530188,13.7893828805288,1105.67810058594,1105.88471330915,1106.31518554688,1105.78029277841,0.14897988936507,2,1
258,8475,23.7943789468301,-13.6393713098718,23.7943927139259,-13.6395062193622,23.7943651797342,-13.6392364003813,45,21,24,6.40556254079866,12.2663589619202,16.3788809266841,3.20262240065465,13.6238707576938,16.3788809266841,1105.48132324219,1105.68003845215,1105.88562011719,1105.49377263219,0.121570394434357,2,1
259,8505,23.794351412654,-13.6391014908879,23.7943651797342,-13.6392364003813,23.7943376455737,-13.6389665813945,39,16,23,2.28307318479938,7.32910570737175,16.4227566059149,4.76582402058388,6.81934408980806,16.4227566059149,1105.36059570312,1105.5630466627,1105.82897949219,1105.39295901108,0.133116185547149,2,1
260,8535,23.7943238785091,-13.6388316718982,23.7943376455737,-13.6389665813945,23.7943101114445,-13.6386967624019,44,21,23,2.69580083479582,11.0979279535302,16.9369147152149,4.60748193413715,11.3421755018637,16.9369147152149,1105.08947753906,1105.25330120584,1105.58459472656,1105.12144192174,0.117497689511375,2,1
261,8565,23.7942963443955,-13.6385618529027,23.7943101114445,-13.6386967624019,23.7942825773466,-13.6384269434035,43,16,27,3.16558456483335,8.70335729632248,13.7496741066911,3.25525024368846,9.51057024635747,13.7496741066911,1104.94641113281,1105.10091597946,1105.53112792969,1104.98268144449,0.116165042658794,2,1
262,8595,23.7942688103132,-13.6382920339013,23.7942825773466,-13.6384269434035,23.7942550432799,-13.6381571243991,49,29,20,3.39890213389617,9.05108456925592,13.4210050837214,3.1621390134746,9.74989811024,13.4210050837214,1104.83276367188,1104.98594970703,1105.20532226562,1104.7751346394,0.121744437431481,2,1
263,8625,23.7942412762622,-13.6380222148941,23.7942550432799,-13.6381571243991,23.7942275092445,-13.637887305389,44,25,19,4.34038893294587,10.3540996714654,15.8017189579348,3.53852450970226,9.97177329293822,15.8017189579348,1104.59692382812,1104.7992136102,1105.056640625,1104.59532220201,0.145272620362889,2,1
264,8655,23.7942137422424,-13.637752395881,23.7942275092445,-13.637887305389,23.7941999752403,-13.637617486373,34,16,18,7.56245844617843,10.5677149917187,14.0528068107537,2.33904273017083,10.5733878866992,14.0528068107537,1104.37036132812,1104.60477023655,1104.90417480469,1104.40880016537,0.160336942857281,2,1
265,8685,23.7941862082538,-13.637482576862,23.7941999752403,-13.637617486373,23.7941724412674,-13.6373476673511,39,26,13,5.70443939151528,13.0092120559699,16.6759815513512,3.59586313755419,14.1702726076835,16.6759815513512,1104.34130859375,1104.47333233173,1104.79174804688,1104.36062199797,0.15018614053839,2,1
266,8715,23.7941586742966,-13.6372127578373,23.7941724412674,-13.6373476673511,23.7941449073258,-13.6370778483234,39,11,28,10.7123658288631,13.7357679610602,16.2877238498379,1.83857639923732,14.036044189623,16.2877238498379,1104.24536132812,1104.35283115932,1104.59045410156,1104.24291605331,0.107006909583839,2,1
267,8745,23.7941311403706,-13.6369429388066,23.7941449073258,-13.6370778483234,23.7941173734154,-13.6368080292898,46,26,20,2.49437298419457,11.0367414180866,16.1481427307326,3.92449202635107,11.2566820637333,16.1481427307326,1104.20483398438,1104.42687988281,1104.65258789062,1104.22833261632,0.158536865104854,2,1
268,8775,23.7941036064758,-13.6366731197701,23.7941173734154,-13.6368080292898,23.7940898395362,-13.6365382102504,31,16,15,2.99713605131205,9.52631351891232,15.0032492368725,3.54882592192018,10.1068249833961,15.0032492368725,1104.03649902344,1104.31901855469,1104.59265136719,1104.13147463978,0.180851582303665,2,1
269,8805,23.7940760726123,-13.6364033007278,23.7940898395362,-13.6365382102504,23.7940623056884,-13.6362683912052,46,15,31,5.75877067074748,9.81563590337719,13.7676091482904,1.97822477408237,10.3263726453848,13.7676091482904,1104.01989746094,1104.1895594443,1104.4755859375,1104.02175777304,0.146935509134842,2,1
270,8835,23.7940485387801,-13.6361334816796,23.7940623056884,-13.6362683912052,23.7940347718718,-13.6359985721541,44,21,23,2.63514040601081,11.4831871918809,16.2428064216358,3.29137227443887,12.3182641280912,16.2428064216358,1103.93786621094,1104.0883258322,1104.46423339844,1103.95190992732,0.1411097668661,2,1
271,8865,23.7940210049791,-13.6358636626256,23.7940347718718,-13.6359985721541,23.7940072380864,-13.6357287530971,42,19,23,2.89453232261485,11.6686383937617,14.3627521039803,2.5995500565989,12.3717345113532,14.3627521039803,1103.978515625,1104.12463909647,1104.3779296875,1103.973001823,0.132846611039889,2,1
272,8895,23.7939934712093,-13.6355938435657,23.7940072380864,-13.6357287530971,23.7939797043323,-13.6354589340343,31,12,19,2.25665845708886,10.601798284342,13.5248861492755,3.30139092576547,11.9351857047541,13.5248861492755,1103.96264648438,1104.12350945724,1104.39611816406,1103.95660696239,0.133715938802765,2,1
273,8925,23.7939659374709,-13.6353240245,23.7939797043323,-13.6354589340343,23.7939521706095,-13.6351891149657,35,20,15,3.72288892743427,12.1570140556995,17.4813406986996,4.93690890939262,14.2287700560453,17.4813406986996,1103.85961914062,1104.00329589844,1104.27429199219,1103.83647369884,0.127524212774092,2,1
274,8955,23.7939384037637,-13.6350542054284,23.7939521706095,-13.6351891149657,23.7939246369179,-13.6349192958912,45,24,21,4.90341248672598,9.979299601073,15.0655063923259,3.08611711728893,9.22775435936683,15.0655063923259,1103.83728027344,1104.03147670201,1104.28271484375,1103.86473767207,0.139420325889745,2,1
275,8985,23.7939108700877,-13.634784386351,23.7939246369179,-13.6349192958912,23.7938971032575,-13.6346494768108,42,27,15,3.06173537771906,9.56436258010412,13.8845746914171,2.96272674038488,9.7719644878232,13.8845746914171,1103.83410644531,1103.97814127604,1104.2216796875,1103.77470538842,0.112777298070896,2,1
276,9015,23.793883336443,-13.6345145672677,23.7938971032575,-13.6346494768108,23.7938695696284,-13.6343796577246,46,16,30,2.50895704184927,8.12450915742501,14.3528909798536,3.37059863533721,8.79890931557884,14.3528909798536,1103.75,1103.9745320638,1104.23815917969,1103.74931908149,0.15415136663019,2,1
277,9045,23.7938558028295,-13.6342447481786,23.7938695696284,-13.6343796577246,23.7938420360306,-13.6341098386326,36,17,19,7.07376332001991,12.3145344460207,15.2781737729581,2.69118187075199,13.3831998758601,15.2781737729581,1103.77392578125,1103.95091488487,1104.17785644531,1103.82418817567,0.116747736683713,2,1
278,9075,23.7938282692473,-13.6339749290836,23.7938420360306,-13.6341098386326,23.793814502464,-13.6338400195347,36,13,23,2.01624110934927,12.9125703431665,15.1120362933675,4.14672280762731,14.2350831683675,15.1120362933675,1103.76599121094,1103.92061714504,1104.15576171875,1103.75361314773,0.121980799004865,2,1
279,9105,23.7938007356963,-13.6337051099828,23.793814502464,-13.6338400195347,23.7937869689287,-13.6335702004309,34,16,18,5.05923627344851,9.71321533436685,13.7408971743698,2.9980207678052,10.8390900451302,13.7408971743698,1103.55871582031,1103.81608072917,1104.10729980469,1103.62589148771,0.178918911838351,2,1
280,9135,23.7937732021766,-13.6334352908762,23.7937869689287,-13.6335702004309,23.7937594354246,-13.6333003813214,41,16,25,5.85478737773019,11.4603683153951,14.3119732126372,2.87671957164462,13.0156934425211,14.3119732126372,1103.50390625,1103.6714453125,1103.95788574219,1103.50033703268,0.142663364622954,2,1
281,9165,23.7937456686882,-13.6331654717636,23.7937594354246,-13.6333003813214,23.7937319019517,-13.6330305622059,47,36,11,2.35436166388945,9.46199144927438,15.0276074890025,3.20523589251655,10.2409903678099,14.83895026244,1103.45129394531,1103.61338112571,1103.79699707031,1103.45390199119,0.113057063581206,2,1
282,9195,23.793718135231,-13.6328956526453,23.7937319019517,-13.6330305622059,23.7937043685102,-13.6327607430846,35,16,19,3.54571420854882,10.8149399421767,16.1560511135895,4.48373582070823,11.3502159737645,16.1560511135895,1103.31848144531,1103.46376439145,1103.68151855469,1103.2994522359,0.102270092582516,2,1
283,9225,23.793690601805,-13.6326258335211,23.7937043685102,-13.6327607430846,23.7936768350998,-13.6324909239575,26,11,15,4.25845148565031,12.4486895778964,17.2116497969689,5.17376985871835,14.7601999751805,17.2116497969689,1103.23974609375,1103.42661946615,1103.75354003906,1103.25585725658,0.155419977940077,2,1
284,9255,23.7936630684103,-13.632356014391,23.7936768350998,-13.6324909239575,23.7936493017207,-13.6322211048245,35,15,20,2.04679443150576,7.00057751527207,11.2034352495918,2.83606193195708,7.11944876959296,11.2034352495918,1103.09838867188,1103.30308837891,1103.55834960938,1103.20555080518,0.130680671808481,2,1
285,9285,23.7936355350468,-13.6320861952551,23.7936493017207,-13.6322211048245,23.7936217683729,-13.6319512856857,33,12,21,7.82851827027957,10.530771790302,13.6496923735776,1.86926873936746,10.3481345904314,13.6496923735776,1103.05969238281,1103.22170293899,1103.44897460938,1103.04843530488,0.105815730786386,2,1
286,9315,23.7936080017146,-13.6318163761134,23.7936217683729,-13.6319512856857,23.7935942350563,-13.631681466541,40,28,12,5.07644466559395,11.91860144161,16.3747702414155,2.89844555818179,12.4650447056832,16.3642625522534,1102.99755859375,1103.25559488932,1103.50158691406,1103.07523940455,0.159848993372968,2,1
287,9345,23.7935804684136,-13.6315465569658,23.7935942350563,-13.631681466541,23.7935667017709,-13.6314116473905,44,32,12,2.65594796625101,10.2997785647463,14.8778740812452,3.75373502558385,10.7954647592136,14.8649831680617,1102.9287109375,1103.10971069336,1103.29833984375,1102.95298241773,0.130245774550268,2,1
288,9375,23.7935529351439,-13.6312767378123,23.7935667017709,-13.6314116473905,23.7935391685168,-13.6311418282342,53,38,15,2.02498648933351,9.41708455112014,14.3028058099917,3.78661156130475,10.5510048102074,14.2956160733339,1102.96887207031,1103.06658528646,1103.31042480469,1102.96372893492,0.0934309396872403,2,1
289,9405,23.7935254019054,-13.6310069186531,23.7935391685168,-13.6311418282342,23.7935116352939,-13.6308720090719,48,19,29,2.74038050789841,9.49214373239587,15.3481483458006,3.56799065876117,10.13435648777,15.3481483458006,1102.87463378906,1102.98741833917,1103.31091308594,1102.86845331039,0.121454115491186,2,1
290,9435,23.7934978686981,-13.6307370994879,23.7935116352939,-13.6308720090719,23.7934841021023,-13.6306021899039,57,36,21,2.23582228887381,10.686597143721,15.3643720291541,3.22901525220575,11.4944308238445,15.3631689806103,1102.86364746094,1103.01028297061,1103.33032226562,1102.8867337151,0.131809819239693,2,1
291,9465,23.7934703355221,-13.6304672803169,23.7934841021023,-13.6306021899039,23.7934565689419,-13.63033237073,34,20,14,11.2120069430109,13.3588732151968,15.6885888189313,1.53459540530709,12.8279254812103,15.6885888189313,1102.82336425781,1102.98667689732,1103.21313476562,1102.82230407012,0.113185405478891,2,1
292,9495,23.7934428023773,-13.6301974611401,23.7934565689419,-13.63033237073,23.7934290358128,-13.6300625515502,37,25,12,6.97437718218339,12.3495562152437,16.8607509535789,2.62966075359231,12.0657565634806,16.8607509535789,1102.818359375,1102.94006347656,1103.19958496094,1102.80655875173,0.101219210626029,2,1
293,9525,23.7934152692638,-13.6299276419574,23.7934290358128,-13.6300625515502,23.7934015027149,-13.6297927323646,39,28,11,4.75569430571068,11.1140480385307,17.2454131057548,3.85938581735807,12.2656500780496,17.1800512967622,1102.81726074219,1102.97151322798,1103.23107910156,1102.85625207422,0.143104368754385,2,1
294,9555,23.7933877361815,-13.6296578227689,23.7934015027149,-13.6297927323646,23.7933739696482,-13.6295229131732,42,20,22,4.89653962417151,10.6344922553651,15.7328901029609,2.75045529917125,10.5341470891851,15.7328901029609,1102.91906738281,1103.08309104226,1103.40502929688,1102.85965083218,0.138452779674211,2,1
295,9585,23.7933602031305,-13.6293880035746,23.7933739696482,-13.6295229131732,23.7933464366128,-13.6292530939759,36,18,18,5.22571650886334,11.4158579376712,14.8029029384318,2.7120230917177,12.0514396383824,14.8029029384318,1102.97253417969,1103.13391113281,1103.36181640625,1102.96828028254,0.130712961438584,2,1
296,9615,23.7933326701107,-13.6291181843743,23.7933464366128,-13.6292530939759,23.7933189036086,-13.6289832747728,36,29,7,2.25324973471834,9.78323343965326,13.004143057972,2.58848400202773,9.94694834902884,13.004143057972,1103.06665039062,1103.32706124442,1103.50158691406,1103.03579948486,0.17804963534038,2,1
297,9645,23.7933051371221,-13.6288483651683,23.7933189036086,-13.6289832747728,23.7932913706357,-13.6287134555638,38,24,14,2.122362403735,9.63459730224987,14.6251552696942,3.95390435644548,9.93760096827168,14.6251552696942,1103.10180664062,1103.25604248047,1103.46166992188,1103.10050473375,0.117082898822444,2,1
298,9675,23.7932776041648,-13.6285785459564,23.7932913706357,-13.6287134555638,23.793263837694,-13.628443636349,48,25,23,2.0390114560164,10.1335345983687,13.8562711156185,3.27643380665922,10.8133901404481,13.8562711156185,1103.05053710938,1103.18692149287,1103.46765136719,1103.04938382015,0.118686625218975,2,1
299,9705,23.7932500712387,-13.6283087267386,23.793263837694,-13.628443636349,23.7932363047835,-13.6281738171283,41,27,14,3.02841964929235,12.336197528917,17.2238839038314,3.69809525159501,13.4193736933057,17.2238839038314,1102.99743652344,1103.10583496094,1103.29772949219,1102.99495769202,0.0913763199158628,2,1
300,9735,23.7932225383439,-13.628038907515,23.7932363047835,-13.6281738171283,23.7932087719042,-13.6279039979018,43,23,20,2.46243531788991,11.3058919204692,15.6950510260367,3.84785293810824,12.098459519535,15.6950510260367,1103.04382324219,1103.26664428711,1103.59790039062,1103.08521397348,0.160124702309104,2,1
301,9765,23.7931950054802,-13.6277690882856,23.7932087719042,-13.6279039979018,23.7931812390562,-13.6276341786694,32,20,12,7.32694230830703,11.9216424205558,14.179252936739,2.07381662995797,12.6930964979886,14.179252936739,1103.31628417969,1103.45162963867,1103.65942382812,1103.29237261995,0.129300401582428,2,1
302,9795,23.7931674726479,-13.6274992690503,23.7931812390562,-13.6276341786694,23.7931537062395,-13.6273643594312,29,10,19,9.44032174655808,13.3997435821834,15.1541788729835,1.75418111252745,14.1236505417496,15.1541788729835,1103.26232910156,1103.42145739104,1103.72521972656,1103.26484713635,0.128929375753055,2,1
303,9825,23.7931399398467,-13.6272294498092,23.7931537062395,-13.6273643594312,23.7931261734539,-13.6270945401872,46,31,15,8.18978744048241,13.3428537205586,16.4152622771458,2.30993916741032,14.4371199547977,16.4083110878918,1103.32836914062,1103.46739095052,1103.669921875,1103.32947362003,0.0983272915901436,2,1
304,9855,23.7931124070768,-13.6269596305622,23.7931261734539,-13.6270945401872,23.7930986406997,-13.6268247209373,30,20,10,11.8986338271757,14.4166345041535,15.7184031227639,0.948170397321164,14.6253570852559,15.7184031227639,1103.48388671875,1103.64743652344,1103.94714355469,1103.51366349037,0.158257796020678,2,1
305,9885,23.7930848743381,-13.6266898113094,23.7930986406997,-13.6268247209373,23.7930711079766,-13.6265549016815,45,33,12,3.33546511785471,12.2917469946824,15.140942631896,2.65133007822606,12.5488283890068,15.1258578997198,1103.52380371094,1103.63242594401,1103.87182617188,1103.47943051825,0.122422187201195,2,1
306,9915,23.7930573416307,-13.6264199920507,23.7930711079766,-13.6265549016815,23.7930435752848,-13.6262850824199,39,22,17,2.36592622191688,13.1726247954698,18.3277828489943,3.80199629088261,14.2182314230485,18.3277828489943,1103.42626953125,1103.60254624311,1103.87866210938,1103.45285282302,0.132276529752828,2,1
307,9945,23.7930298089545,-13.6261501727862,23.7930435752848,-13.6262850824199,23.7930160426242,-13.6260152631525,42,34,8,2.55810060524755,12.7259970334875,17.2802908181857,3.57777208853536,13.4420960947903,17.2352753740049,1103.47180175781,1103.60542297363,1103.83288574219,1103.4837013175,0.14213012270479,2,1
308,9975,23.7930022763095,-13.6258803535159,23.7930160426242,-13.6260152631525,23.7929885099948,-13.6257454438792,44,35,9,2.65417286583806,11.681534905911,15.1498940478727,3.40867745492364,12.9954857868656,15.1427064130823,1103.43713378906,1103.61488172743,1103.82055664062,1103.43148952904,0.156397778775679,2,1
309,10005,23.7929747436957,-13.6256105342397,23.7929885099948,-13.6257454438792,23.7929609773966,-13.6254756246001,46,38,8,2.709171293905,11.893193574442,16.0458671807182,3.59025311040197,13.3739849498984,15.9447050411981,1103.53930664062,1103.66955566406,1103.79125976562,1103.45261381783,0.0903046673307047,2,1
310,10035,23.7929472111132,-13.6253407149576,23.7929609773966,-13.6254756246001,23.7929334448297,-13.6252058053151,33,15,18,7.39347404321802,12.3727337736744,15.5021599808522,2.19381163537697,12.4927444000605,15.5021599808522,1103.46850585938,1103.60264078776,1103.84704589844,1103.45865123606,0.122980509508711,2,1
311,10065,23.7929196785619,-13.6250708956697,23.7929334448297,-13.6252058053151,23.792905912294,-13.6249359860243,38,21,17,5.90720113320913,8.90842489109294,13.7291221173332,2.91136255811515,7.72719830269421,13.7291221173332,1103.51953125,1103.71613625919,1103.97436523438,1103.4939998075,0.153490027623334,2,1
312,10095,23.7928921460418,-13.624801076376,23.792905912294,-13.6249359860243,23.7928783797896,-13.6246661667277,27,16,11,4.95882925655474,8.24011788427708,11.3830573341265,2.53429681162425,8.77146182833644,11.3830573341265,1103.56872558594,1103.73416415128,1103.966796875,1103.52847080993,0.151923221214051,2,1
313,10125,23.792864613553,-13.6245312570764,23.7928783797896,-13.6246661667277,23.7928508473164,-13.6243963474252,35,22,13,2.57798252511475,9.95108841931668,16.4652984452978,3.87810211900536,11.0936330650146,16.4652984452978,1103.58374023438,1103.72990534856,1103.99401855469,1103.56280784346,0.114614441345793,2,1
314,10155,23.7928370810954,-13.624261437771,23.7928508473164,-13.6243963474252,23.7928233148744,-13.6241265281168,36,26,10,2.10891261211123,10.4854189205726,13.7170759541868,3.37694729504505,11.1550039000371,13.7165868967129,1103.44750976562,1103.65640869141,1103.99560546875,1103.54102984728,0.189115934728698,2,1
315,10185,23.792809548669,-13.6239916184597,23.7928233148744,-13.6241265281168,23.7927957824636,-13.6238567088027,37,32,5,2.13242090591075,9.4976806180104,14.4381995252356,4.12243863314757,9.45620127744291,14.4265287791915,1103.51599121094,1103.77978515625,1104.02404785156,1103.51643196711,0.210670248910193,2,1
316,10215,23.7927820162738,-13.6237217991426,23.7927957824636,-13.6238567088027,23.792768250084,-13.6235868894826,51,47,4,2.14058914334055,12.1391971402893,18.9466934487648,4.63321396553089,12.4382965008679,18.67903134505,1103.66479492188,1103.89788818359,1104.12951660156,1103.70560280577,0.190612822284385,2,1
317,10245,23.7927544839099,-13.6234519798197,23.792768250084,-13.6235868894826,23.7927407177357,-13.6233170701567,39,17,22,2.3023841412089,8.82592822317344,15.3215524432715,4.09892190730138,8.4168668208481,15.3215524432715,1103.55090332031,1103.7158203125,1104.06774902344,1103.57199445013,0.147405314954917,2,1
318,10275,23.7927269515772,-13.6231821604909,23.7927407177357,-13.6233170701567,23.7927131854186,-13.623047250825,36,27,9,2.39629724734641,9.02739473288266,18.8204268251395,4.33113322127245,9.190890967526,18.8204268251395,1103.72961425781,1103.83756510417,1103.94567871094,1103.64461193987,0.075220425858508,2,1
319,10305,23.7926994192757,-13.6229123411563,23.7927131854186,-13.623047250825,23.7926856531327,-13.6227774314875,45,35,10,2.07881676684315,7.48829356181686,12.5330670991104,3.3036749303438,7.8960173766784,12.5330670991104,1103.73413085938,1103.93883056641,1104.26440429688,1103.77365506633,0.159593730937219,2,1
320,10335,23.7926718870054,-13.6226425218158,23.7926856531327,-13.6227774314875,23.7926581208781,-13.6225076121441,33,22,11,2.6183819301566,10.1463947883056,15.1947263380821,4.54616374104049,12.5746708736556,15.1947263380821,1103.83068847656,1104.01906516335,1104.21728515625,1103.94350989913,0.121617811438756,2,1
321,10365,23.7926443547664,-13.6223727024694,23.7926581208781,-13.6225076121441,23.7926305886546,-13.6222377927948,35,18,17,3.50332196645695,10.6511771896949,14.1707914841127,3.44155167973231,12.0477577738072,14.1707914841127,1104.11376953125,1104.29229377298,1104.52160644531,1104.15634407513,0.131559004210847,2,1
322,10395,23.7926168225585,-13.6221028831173,23.7926305886546,-13.6222377927948,23.7926030564624,-13.6219679734397,53,36,17,2.55597975088449,11.3904079596314,16.9172740226315,4.49159038751431,13.1753321572917,16.9172740226315,1104.14892578125,1104.33216050092,1104.59326171875,1104.18048166464,0.112738265529096,2,1
323,10425,23.7925892903819,-13.6218330637593,23.7926030564624,-13.6219679734397,23.7925755243014,-13.6216981540788,35,17,18,5.50664951281215,9.43835251439308,14.9531167001182,3.92241261179429,8.11764045564632,14.9531167001182,1104.25634765625,1104.40023464627,1104.72570800781,1104.24824098999,0.121398389170014,2,1
324,10455,23.7925617582366,-13.6215632443954,23.7925755243014,-13.6216981540788,23.7925479921717,-13.621428334712,38,23,15,5.66433286646634,12.2714265767619,15.2370954878534,3.37036181255637,14.0307857793957,15.2370954878534,1104.35192871094,1104.42653808594,1104.53552246094,1104.38149189382,0.0563493048853389,2,1
325,10485,23.7925342261224,-13.6212934250257,23.7925479921717,-13.621428334712,23.7925204600731,-13.6211585153394,34,26,8,2.04547834749678,12.6396353940962,16.0720845591038,3.02991664218463,13.4863740069743,16.0674739611431,1104.60327148438,1104.80416870117,1105.16186523438,1104.77299265165,0.223722079541316,2,1
326,10515,23.7925066940394,-13.6210236056502,23.7925204600731,-13.6211585153394,23.7924929280058,-13.6208886959609,42,28,14,5.16599016874306,10.8774788795514,15.0305275242904,2.54013040102215,10.945998706218,15.0305275242904,1104.66735839844,1104.8679460798,1105.04711914062,1104.66623889692,0.0952011932708973,2,1
327,10545,23.7924791619877,-13.6207537862688,23.7924929280058,-13.6208886959609,23.7924653959697,-13.6206188765766,36,27,9,3.19659231598439,9.520049766117,15.690831854173,3.76630073778362,9.71540775597759,15.6528784059857,1104.87170410156,1105.0947265625,1105.28149414062,1104.85749474144,0.139876120033587,2,1
328,10575,23.7924516299672,-13.6204839668816,23.7924653959697,-13.6206188765766,23.7924378639648,-13.6203490571865,34,26,8,2.12167811691302,10.2585093269931,16.8027500708215,3.9082138360387,11.0251078382498,16.8027500708215,1104.92272949219,1105.12451171875,1105.28381347656,1104.89851320072,0.142058228995848,2,1
329,10605,23.7924240979779,-13.6202141474885,23.7924378639648,-13.6203490571865,23.7924103319911,-13.6200792377905,53,39,14,2.44282743465692,13.481235769955,18.8535829538662,4.53890899516865,14.8076354957287,18.7222462437739,1104.85046386719,1104.961050851,1105.1708984375,1104.86178702541,0.103247656541046,2,1
330,10635,23.7923965660199,-13.6199443280896,23.7924103319911,-13.6200792377905,23.7923828000486,-13.6198094183887,40,27,13,2.3745970514708,9.30196111349406,15.6837901722547,3.45054683652298,9.395184668458,15.6837901722547,1104.91076660156,1105.1144925631,1105.30297851562,1104.92555098986,0.129268901575799,2,1
331,10665,23.792369034093,-13.6196745086848,23.7923828000486,-13.6198094183887,23.7923552681374,-13.619539598981,38,24,14,5.05826634473851,11.2404855915042,15.2546570972677,2.99387991350538,11.6065622307055,15.2546570972677,1105.02685546875,1105.1859828404,1105.54455566406,1105.04114509889,0.157998685358532,2,1
332,10695,23.7923415021974,-13.6194046892742,23.7923552681374,-13.619539598981,23.7923277362573,-13.6192697795675,41,27,14,3.24631028600675,14.7314989564335,19.4852610821486,4.02619366353262,15.8233958477736,19.4852610821486,1105.126953125,1105.25462995257,1105.55041503906,1105.07911146573,0.125363641357015,2,1
333,10725,23.7923139703329,-13.6191348698578,23.7923277362573,-13.6192697795675,23.7923002044085,-13.6189999601481,45,26,19,2.75056557371613,9.41293843525759,13.4683417824106,3.09732329987409,10.2437393181825,13.4683417824106,1105.13977050781,1105.33898283306,1105.55114746094,1105.17691941282,0.140885867435325,2,1
334,10755,23.7922864384997,-13.6188650504355,23.7923002044085,-13.6189999601481,23.7922726725909,-13.6187301407229,36,14,22,5.62786472470725,7.87547740661596,11.1562737961747,1.94281123770164,7.59652858672291,11.1562737961747,1105.10925292969,1105.2338922674,1105.5732421875,1105.1112353214,0.108728101300221,2,1
335,10785,23.7922589066977,-13.6185952310074,23.7922726725909,-13.6187301407229,23.7922451408045,-13.6184603212919,41,27,14,2.1500123516596,8.29600070851729,15.123234992381,3.82941925886583,7.58714103821512,15.123234992381,1105.27099609375,1105.39717320033,1105.67248535156,1105.31587318417,0.109733106464068,2,1
336,10815,23.7922313749269,-13.6183254115734,23.7922451408045,-13.6184603212919,23.7922176090493,-13.618190501855,37,19,18,5.01024033312751,10.0723922137883,16.6142234558038,2.8334085616062,9.79513738991454,16.6142234558038,1105.27111816406,1105.40823025174,1105.74548339844,1105.26960410077,0.130964359678323,2,1
337,10845,23.7922038431873,-13.6180555921336,23.7922176090493,-13.618190501855,23.7921900773253,-13.6179206824123,38,14,24,3.63511938753481,11.2320920645909,17.1919083071257,3.63243300604795,11.5765668646302,17.1919083071257,1105.34802246094,1105.51849873861,1105.76989746094,1105.4010106489,0.13706870919741,2,1
338,10875,23.792176311479,-13.617785772688,23.7921900773253,-13.6179206824123,23.7921625456326,-13.6176508629637,34,15,19,2.5697024992503,9.51922916257217,14.0314318795026,3.82119335276969,8.64982565272658,14.0314318795026,1105.35485839844,1105.55506656044,1105.86804199219,1105.36032407081,0.160737236787916,2,1
339,10905,23.7921487798018,-13.6175159532365,23.7921625456326,-13.6176508629637,23.792135013971,-13.6173810435093,46,37,9,5.00913767740485,11.1581019600203,17.3143606525148,3.71376917907691,11.4669195315687,17.2863942892283,1105.404296875,1105.5234781901,1105.68200683594,1105.39029083329,0.0988865412078174,2,1
340,10935,23.7921212481559,-13.6172461337792,23.792135013971,-13.6173810435093,23.7921074823407,-13.617111224049,48,39,9,2.29714358408137,13.8014210044033,21.7558296190589,3.9490547320452,14.5569992287343,20.5468583249455,1105.63708496094,1105.85244411892,1106.04260253906,1105.60955067562,0.144557676963634,2,1
341,10965,23.7920937165411,-13.616976314316,23.7921074823407,-13.617111224049,23.7920799507415,-13.6168414045829,43,27,16,2.45865079391706,9.39919590547116,14.9247579661794,3.38831271913047,10.2355144772341,14.9247579661794,1105.45446777344,1105.71673583984,1105.94384765625,1105.49099874214,0.191438415315926,2,1
342,10995,23.7920661849576,-13.616706494847,23.7920799507415,-13.6168414045829,23.7920524191736,-13.616571585111,34,18,16,5.49795910744115,12.3862734185158,16.3758768655582,3.52538409525207,13.7365567273646,16.3758768655582,1105.42272949219,1105.55155944824,1105.91760253906,1105.41643441289,0.131245489459265,2,1
343,11025,23.7920386534052,-13.6164366753721,23.7920524191736,-13.616571585111,23.7920248876369,-13.6163017656332,36,17,19,5.60914211372233,9.97040349693696,15.531057315415,3.13477783171882,10.8434387384502,15.531057315415,1105.5791015625,1105.74562474301,1105.99694824219,1105.57777857306,0.139974539485925,2,1
344,11055,23.7920111218841,-13.6161668558914,23.7920248876369,-13.6163017656332,23.7919973561314,-13.6160319461496,46,30,16,8.78408897338272,15.7500324863627,19.1765533736364,2.57957759828827,16.4588034429369,19.1650360008815,1105.65502929688,1105.79652404785,1106.03564453125,1105.65154024556,0.117511850352988,2,1
345,11085,23.7919835903942,-13.6158970364049,23.7919973561314,-13.6160319461496,23.7919698246571,-13.6157621266602,50,27,23,5.28759671487842,14.3176859475477,20.1389624994638,4.93261163135286,15.6884582679222,20.1389624994638,1105.61975097656,1105.76347550102,1106.03686523438,1105.60113032269,0.129224226039408,2,1
346,11115,23.7919560589355,-13.6156272169125,23.7919698246571,-13.6157621266602,23.791942293214,-13.6154923071649,41,23,18,5.20468566130967,12.5802010421234,19.1256225523209,4.11361043410907,11.6607719918145,19.1256225523209,1105.62634277344,1105.77381049262,1106.1015625,1105.59364463239,0.145826677663374,2,1
